Date,Close,High,Low,Open,Volume
2025-01-21,256.19000244140625,257.8500061035156,252.0500030517578,254.0399932861328,1153300
2025-01-22,260.8500061035156,261.20001220703125,257.45001220703125,260.3500061035156,1341300
2025-01-23,265.70001220703125,269.3800048828125,258.635009765625,261.6600036621094,1787000
2025-01-24,264.8099975585937,271.5299987792969,264.0299987792969,267.4100036621094,1143300
2025-01-27,268.0,277.1499938964844,260.45001220703125,262.5899963378906,2005100
2025-01-28,274.7099914550781,282.0,264.8999938964844,266.0199890136719,2529900
2025-01-29,271.3299865722656,274.7699890136719,266.2300109863281,273.489990234375,1652500
2025-01-30,266.95001220703125,270.8699951171875,262.3800048828125,264.6499938964844,4077000
2025-01-31,306.7799987792969,324.3699951171875,300.7900085449219,320.510009765625,8332700
2025-02-03,311.3999938964844,315.6700134277344,296.0,299.1099853515625,3125100
2025-02-04,316.7300109863281,322.0,310.4700012207031,310.8099975585937,1928200
2025-02-05,320.79998779296875,321.5249938964844,314.4389953613281,316.739990234375,1603200
2025-02-06,319.0,324.20001220703125,318.0140075683594,320.4100036621094,1406300
2025-02-07,314.2799987792969,322.5050048828125,312.92999267578125,320.45001220703125,1206000
2025-02-10,322.94000244140625,326.0,316.5,319.8399963378906,2042100
2025-02-11,315.0,324.1600036621094,314.8099975585937,318.4800109863281,1214600
2025-02-12,318.45001220703125,318.4949951171875,310.63800048828125,313.6300048828125,1225500
2025-02-13,316.0,320.8800048828125,313.7699890136719,318.45001220703125,1459900
2025-02-14,313.1000061035156,314.3500061035156,307.3099975585937,312.5799865722656,2882400
2025-02-18,315.44000244140625,316.989990234375,308.79998779296875,314.0,2265700
2025-02-19,303.7200012207031,315.0299987792969,302.5199890136719,311.2699890136719,2334500
2025-02-20,298.489990234375,303.3299865722656,293.04998779296875,299.8099975585937,1738700
2025-02-21,285.989990234375,298.6300048828125,283.4599914550781,296.8599853515625,1717400
2025-02-24,284.0599975585937,286.7699890136719,274.70001220703125,286.19000244140625,1502300
2025-02-25,284.260009765625,285.8550109863281,273.5400085449219,280.20001220703125,1551700
2025-02-26,288.760009765625,293.5299987792969,286.0,286.0,2125100
2025-02-27,278.4800109863281,295.9100036621094,278.1499938964844,291.6099853515625,1480900
2025-02-28,284.260009765625,284.3500061035156,273.92999267578125,277.29998779296875,2208300
2025-03-03,274.2200012207031,287.260009765625,272.5,284.69000244140625,1641600
2025-03-04,273.6199951171875,278.1099853515625,262.2699890136719,270.1000061035156,2119200
2025-03-05,276.7300109863281,277.2049865722656,269.0,273.8699951171875,1853200
2025-03-06,250.6600036621093,271.4599914550781,249.5399932861328,268.69000244140625,2389700
2025-03-07,238.8600006103516,251.0,229.19000244140625,249.6199951171875,3872600
2025-03-10,215.88999938964844,231.10499572753903,212.97000122070312,230.5800018310547,4919700
2025-03-11,224.1000061035156,226.94000244140625,215.8999938964844,216.0800018310547,3751900
2025-03-12,226.44000244140625,233.1999969482422,224.38999938964844,231.0,2804100
2025-03-13,208.0,224.19000244140625,207.509994506836,224.0200042724609,4236000
2025-03-14,218.44000244140625,221.2400054931641,212.69500732421875,214.3000030517578,3066900
2025-03-17,220.97999572753903,224.5200042724609,216.17999267578125,216.17999267578125,2116400
2025-03-18,219.4499969482422,221.47000122070312,213.0399932861328,219.9900054931641,2419100
2025-03-19,229.8600006103516,233.5599975585937,219.97999572753903,220.33999633789065,3164300
2025-03-20,226.1600036621093,230.88999938964844,224.27999877929688,226.3300018310547,2300400
2025-03-21,227.33999633789065,228.1100006103516,218.42100524902344,222.0599975585937,2518300
2025-03-24,234.6199951171875,236.5,231.4900054931641,233.6300048828125,1897200
