date,stock_ticker,issuerTradingSymbol,price,insider_name,insider_cik,relationship,transaction_type,shares,value,shares_total,xml_link
2025-03-04,RCG,RCG,2.56,STAHL MURRAY,1207097,,Purchase,12,30.72,1422,https://www.sec.gov/Archives/edgar/data/919567/000143774925006254/rdgdoc.xml
2025-03-04,RCG,RCG,2.56,STAHL MURRAY,1207097,,Purchase,180,460.8,88788,https://www.sec.gov/Archives/edgar/data/919567/000143774925006254/rdgdoc.xml
2025-03-04,RCG,RCG,2.56,STAHL MURRAY,1207097,,Purchase,180,460.8,274040,https://www.sec.gov/Archives/edgar/data/919567/000143774925006254/rdgdoc.xml
2025-03-04,RCG,RCG,2.56,STAHL MURRAY,1207097,,Purchase,274,701.44,288528,https://www.sec.gov/Archives/edgar/data/919567/000143774925006254/rdgdoc.xml
2025-03-04,RCG,RCG,2.56,STAHL MURRAY,1207097,,Purchase,18,46.08,7086,https://www.sec.gov/Archives/edgar/data/919567/000143774925006254/rdgdoc.xml
2025-03-04,RCG,RCG,2.56,STAHL MURRAY,1207097,,Purchase,254,650.24,34246,https://www.sec.gov/Archives/edgar/data/919567/000143774925006254/rdgdoc.xml
2025-03-03,RCG,RCG,2.72,STAHL MURRAY,1207097,,Purchase,356,968.32,62198,https://www.sec.gov/Archives/edgar/data/919567/000143774925006090/rdgdoc.xml
2025-03-03,RCG,RCG,2.72,STAHL MURRAY,1207097,,Purchase,12,32.64,1410,https://www.sec.gov/Archives/edgar/data/919567/000143774925006090/rdgdoc.xml
2025-03-03,RCG,RCG,2.72,STAHL MURRAY,1207097,,Purchase,180,489.6,88608,https://www.sec.gov/Archives/edgar/data/919567/000143774925006090/rdgdoc.xml
2025-03-03,RCG,RCG,2.72,STAHL MURRAY,1207097,,Purchase,180,489.6,273860,https://www.sec.gov/Archives/edgar/data/919567/000143774925006090/rdgdoc.xml
2025-03-03,RCG,RCG,2.72,STAHL MURRAY,1207097,,Purchase,274,745.28,288254,https://www.sec.gov/Archives/edgar/data/919567/000143774925006090/rdgdoc.xml
2025-03-03,RCG,RCG,2.72,STAHL MURRAY,1207097,,Purchase,18,48.96,7068,https://www.sec.gov/Archives/edgar/data/919567/000143774925006090/rdgdoc.xml
2025-03-03,RCG,RCG,2.72,STAHL MURRAY,1207097,,Purchase,254,690.88,33992,https://www.sec.gov/Archives/edgar/data/919567/000143774925006090/rdgdoc.xml
2025-02-28,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,356,957.64,61842,https://www.sec.gov/Archives/edgar/data/919567/000143774925005854/rdgdoc.xml
2025-02-28,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,12,32.4,1398,https://www.sec.gov/Archives/edgar/data/919567/000143774925005854/rdgdoc.xml
2025-02-28,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,180,484.2,88428,https://www.sec.gov/Archives/edgar/data/919567/000143774925005854/rdgdoc.xml
2025-02-28,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,180,484.2,273680,https://www.sec.gov/Archives/edgar/data/919567/000143774925005854/rdgdoc.xml
2025-02-28,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,274,737.06,287980,https://www.sec.gov/Archives/edgar/data/919567/000143774925005854/rdgdoc.xml
2025-02-28,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,18,48.42,7050,https://www.sec.gov/Archives/edgar/data/919567/000143774925005854/rdgdoc.xml
2025-02-28,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,254,683.26,33738,https://www.sec.gov/Archives/edgar/data/919567/000143774925005854/rdgdoc.xml
2025-02-27,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,356,961.2,61486,https://www.sec.gov/Archives/edgar/data/919567/000143774925005633/rdgdoc.xml
2025-02-27,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,12,32.4,1386,https://www.sec.gov/Archives/edgar/data/919567/000143774925005633/rdgdoc.xml
2025-02-27,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,180,486.0,88248,https://www.sec.gov/Archives/edgar/data/919567/000143774925005633/rdgdoc.xml
2025-02-27,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,180,486.0,273500,https://www.sec.gov/Archives/edgar/data/919567/000143774925005633/rdgdoc.xml
2025-02-27,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,276,745.2,287706,https://www.sec.gov/Archives/edgar/data/919567/000143774925005633/rdgdoc.xml
2025-02-27,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,18,48.6,7032,https://www.sec.gov/Archives/edgar/data/919567/000143774925005633/rdgdoc.xml
2025-02-27,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,254,685.8,33484,https://www.sec.gov/Archives/edgar/data/919567/000143774925005633/rdgdoc.xml
2025-02-26,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,328,888.88,61130,https://www.sec.gov/Archives/edgar/data/919567/000143774925005381/rdgdoc.xml
2025-02-26,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,12,32.52,1374,https://www.sec.gov/Archives/edgar/data/919567/000143774925005381/rdgdoc.xml
2025-02-26,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,180,487.8,88068,https://www.sec.gov/Archives/edgar/data/919567/000143774925005381/rdgdoc.xml
2025-02-26,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,180,487.8,273320,https://www.sec.gov/Archives/edgar/data/919567/000143774925005381/rdgdoc.xml
